"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,North Dakota,2016,40,42,0,0,0,0,0
States,Ohio,2016,40,807,2,3,0.62,0.25,0.37
States,Oklahoma,2016,40,117,1,0,0.85,0.85,0
States,Oregon,2016,40,166,3,0,1.81,1.81,0
States,Pennsylvania,2016,40,272,0,1,0.37,0,0.37
States,Rhode Island,2016,40,X,X,X,X,X,X
States,South Carolina,2016,40,154,0,1,0.65,0,0.65
States,South Dakota,2016,40,129,1,0,0.78,0.78,0
States,Tennessee,2016,40,123,0,2,1.63,0,1.63
States,Texas,2016,40,1122,15,10,2.23,1.34,0.89
States,Utah,2016,40,395,6,0,1.52,1.52,0
States,Vermont,2016,40,47,0,0,0,0,0
States,Virginia,2016,40,213,0,1,0.47,0,0.47
States,Washington,2016,40,411,11,0,2.68,2.68,0
States,West Virginia,2016,40,333,0,2,0.6,0,0.6
States,Wisconsin,2016,40,444,1,0,0.23,0.23,0
States,Wyoming,2016,40,X,X,X,X,X,X
States,Puerto Rico,2016,40,0,0,0,0,0,0
States,Virgin Islands,2016,40,X,X,X,X,X,X
States,New York City,2016,40,X,X,X,X,X,X
States,Alabama,2016,41,530,6,7,2.45,1.13,1.32
States,Alaska,2016,41,X,X,X,X,X,X
States,Arizona,2016,41,138,0,1,0.72,0,0.72
States,Arkansas,2016,41,60,1,0,1.67,1.67,0
States,California,2016,41,708,5,0,0.71,0.71,0
States,Colorado,2016,41,301,2,1,1,0.66,0.33
States,Connecticut,2016,41,275,1,0,0.36,0.36,0
States,Delaware,2016,41,37,0,0,0,0,0
States,District of Columbia,2016,41,X,X,X,X,X,X
States,Florida,2016,41,X,X,X,X,X,X
States,Georgia,2016,41,561,8,0,1.43,1.43,0
